Type,Mapping ID,Area,Entity,Sub Entity,Endpoint A,Endpoint B,Edge Label,Document,Standard,Requirement ID,Requirement Text,Area,Mapped_Count
Edge,E-0008,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2319,"Each V2G entity shall additionally support signature operations with ECC algorithm Ed448 (for ISO 15118-1, use case element ID: F1), i.e. signature algorithm EdDSA using elliptic curve Curve448 (or Curve448-Goldilocks) in Edwards form, see IETF RFC 7748 and IETF RFC 8032.",,200
Edge,E-0009,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2320,Multiple algorithms are integrated to allow for cryptographic agility. Each V2G entity shall implement a secure configurable mechanism to securely switch usage of (elliptic curve) EC from that defined in,,200
Edge,E-0010,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2321,As long as no issues or flaws are identified in the (elliptic curve) EC as specified by,,200
Edge,E-0011,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2675,Each V2G entity shall support a key length of 521 bits for ECC based asymmetric cryptography.,,200
Edge,E-0012,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2322,"Each certificate shall meet all requirements as specified for that certificate in this subclause (and any of its subclauses), 7.3.3 (and any of its subclauses) and in Annex B.",,200
Edge,E-0013,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-926,The certificate extensions mentioned in Annex B shall be supported.,,200
Edge,E-0014,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2323,Certificates used in this document shall not contain any extensions other than those specified in Annex B.,,200
Edge,E-0015,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1234,Each certificate in a certificate chain shall be DER encoded and the size of each certificate in DER encoded form shall be limited to a maximum of 1 600 bytes. Refer to ITU-T X.509 for details of DER encoding.,,200
Edge,E-0016,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1004,Certificates shall be issued and signed by the CA within the validity of its own certificate.,,200
Edge,E-0017,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1003,All certificate chains (except where a cross certificate is used) shall have a maximum length of 3.,,200
Edge,E-0018,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1005,"All certificate chains, including a cross certificate, shall have a maximum length of 4.",,200
Edge,E-0019,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1002,"When cross-certification is used, the certificate chain sent shall include the cross certificate.",,200
Edge,E-0020,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1853,A cross-certificate shall not be valid beyond the validity period of the cross-certified CA's certificate and cross-certifying CA's certificate.,,200
Edge,E-0021,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1001,"All certificate validations shall be carried out in conformance with IETF RFC 5280 and ITU-T X.509. During certificate validation, each certificate shall be checked for conformance with the appropriate profile in Annex B. All requirements from Annex B shall be met for the appropriate certificate profile. The EVCC and the SECC shall cache certificate validation results during one service session.",,200
Edge,E-0022,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2324,When the configurable mechanism as defined by,,200
Edge,E-0023,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2325,When the configurable mechanism as defined by,,200
Edge,E-0024,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2581,When using the curve as defined by,,200
Edge,E-0025,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2340,The EVCC shall possess at least one V2G root CA certificate. This certificate is necessary to verify SECC certificates to establish TLS session. Refer to 7.3.2.1 for V2G root CA certificate requirements.,,200
Edge,E-0026,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2343,"If the EVCC does not contain an OEM provisioning certificate, it shall not send CertificateInstallationReq message. Refer to 8.3.4.3.9.2 for details of CertificateInstallationReq message. Refer to 7.9.2.5 and its subclauses for details of contract certificate installation via the EVSE. Minimum certificates required for PE This subclause covers both the SECC and the private SECC.",,200
Edge,E-0027,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1238,"In the SDP handshake, when the SECC intends to offer ISO 15118-20 communication, it shall respond to a TLS request by the EVCC with TLS.",,200
Edge,E-0028,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1235,"V2G-CI-TLS shall always be applied for both the EVCC and SECC, if the chosen ProtocolNamespace is equal to ""urn:iso:std:iso:15118:-20"".",,200
Edge,E-0029,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2646,"After the message exchange of supportedAppProtocolReq/Res, usage of V2G-CI-TLS shall be confirmed.",,200
Edge,E-0030,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1237,If the established connection between EVCC and SECC is TLS 1.2 (or lower) or TCP without TLS the EVCC shall not offer ISO 15118-20 communication in SupportedAppProtocolReq message (see Table 5).,,200
Edge,E-0031,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2356,If the established connection between EVCC and SECC is TLS 1.2 (or lower) or TCP without TLS the SECC shall not select ISO 15118-20 communication from SupportedAppProtocolReq message (see Table 5). Private environment is considered to be a power transfer service for a closed user group. This user group is defined and managed by the eMSP of the power transfer service itself. The security of the field is,,200
Edge,E-0032,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1013,"There shall be at least one firewall between the EVCC, which is connected to an untrusted network, and the SECC, which is connected to a trusted network.",,200
Edge,E-0033,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1014,For security reasons the rules mentioned in Table 3 shall apply for the firewall mentioned in,,200
Edge,E-0034,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-835,"Whenever a V2G entity requires random numbers within this document, a state-of the-art cryptographically secure random number generator shall be used.",,200
Edge,E-0035,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2607,The V2G entity shall ensure that the random number used to re-seed/re-initialize a DRBG has the minimum amount of entropy required for the particular application/feature/function as defined by this specification document. The entropy input and the seed shall be kept secret.,,200
Edge,E-0036,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2608,The V2G entity shall keep a random number generated according to,,200
Edge,E-0037,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-018,"After a link-local IP address is assigned, the EVCC shall start the process for discovering the SECC address as defined in 7.10.1.",,200
Edge,E-0038,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1804,"After receiving an SDP response with transport protocol set to TCP and security option set to TLS, the EVCC shall establish the TLS connection to the SECC as described in 7.7.3.",,200
Edge,E-0039,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-035,"If a V2G entity communicates by PLC, the V2G entity shall comply with ISO 15118-3.",,200
Edge,E-0040,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1015,"If a V2G entity communicates by WLAN, the V2G entity shall comply with ISO 15118- 8. Data link layer security for WLAN All wireless communication between the EVSE and the EV is inherently insecure unless specific security protocols are implemented. The reason is that the underlying physical layer protocol does not require authentication between the two parties trying to communicate with each other using WLAN. Additionally, all data sent over the WLAN is in plain text unless specific encryption p",,200
Edge,E-0041,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2241,A V2G entity shall implement IEEE 802.1X.,,200
Edge,E-0042,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2242,IETF RFC 3748 shall be used as the encapsulation of IEEE 802.1X.,,200
Edge,E-0043,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2244,"The V2G entity shall use EAP extension EAP-TLS, as specified by IETF RFC 5216. TLS 1.3 shall be used for EAP-TLS.",,200
Edge,E-0044,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-2255,"The CSO shall provide an SECC certificate, as defined in Annex B, to the EVCC so that the EVCC can authenticate the CSO’s authentication server.",,200
Edge,E-0045,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1244,A V2G entity shall support IPv6 as defined in IETF RFC 8200.,,200
Edge,E-0046,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1017,A V2G entity shall fulfil the IPv6 node requirements specified in IETF RFC 8504.,,200
Edge,E-0047,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1245,A V2G entity shall not use IPsec as defined by IETF RFC 8200 for the V2G communication.,,200
Edge,E-0048,Z1: EV Domain ↔ Z2: XFC/EVSE Domain,EVCC|SECC,,EVCC,SECC,ISO 15118-20,ISO 15118-20,ISO,V2G20-1241,A V2G entity shall implement path MTU discovery according to IETF RFC 8201.,,200
